wallet,trades,tokens_bought,tokens_sold,realized_pnl_eth,realized_pnl_usd,implied_balance,onchain_balance,balance_delta,remaining_tokens,unrealized_pnl_usd,still_holding,first_action_sell,first_buy_mcap_usd,price_block,price_usd,paths,balance_match,boundary_balance,boundary_delta,raw_net
0x57ab66d2962aa2bb7c0445e222f5f61f2b2e2b48,1,342705.2562293005,0.0,0.0,0.0,342705.2562293005,0.0,-342705.2562293005,342705.2562293005,0.0,False,False,302131.138418425,51165960,0.2563271633796273,single,False,342705.0375290094,-0.2187002911232412,342705.0375290094
0x6459c6f1752a6965ca69ef1e2afd76ea0cc9ed22,1,113266.2794214027,0.0,0.0,0.0,113266.2794214027,0.0,-113266.2794214027,113266.2794214027,0.0,False,False,309363.5259425056,51165960,0.2563271633796273,single,False,113266.2794214027,0.0,113266.2794214027
0xf89117e6eec411ebcfbe4579f224d6ef3461dcdd,1,577602.068815983,0.0,0.0,0.0,577602.068815983,0.0,-577602.068815983,577602.068815983,0.0,False,False,310986.7285883666,51165960,0.2563271633796273,single,False,577602.068815983,0.0,577602.068815983
0xa5f16854f488401b7113c569a8012940dfb04300,1,68110.09776590836,0.0,0.0,0.0,68110.09776590836,0.0,-68110.09776590836,68110.09776590836,0.0,False,False,312539.21897558856,51165960,0.2563271633796273,single,False,68110.09776590836,0.0,68110.09776590836
0x814aa38a1f408e0785ddb53c76912ac632cdb00b,1,50958.31306993262,0.0,0.0,0.0,50958.31306993262,0.0,-50958.31306993262,50958.31306993262,0.0,False,False,290576.4265727889,51165960,0.2563271633796273,single,False,50958.31306993262,0.0,50958.31306993262
0x3174d4c506f42909506bb1cd95047d0cf4ded015,1,12043.72337471928,0.0,0.0,0.0,12043.72337471928,0.0,-12043.72337471928,12043.72337471928,0.0,False,False,299336.25511829584,51165960,0.2563271633796273,single,False,12043.72337471928,0.0,12043.72337471928
0x1a5861a1d957e24eafb5d28111e593bd118f06c5,1,146944.04433042152,0.0,0.0,0.0,146944.04433042152,3.4938680907781046,-146940.55046233075,146944.04433042152,0.8955732969317457,True,False,298076.5206567464,51165960,0.2563271633796273,single,False,146944.04433042152,0.0,146944.04433042152
0x3a845b9ddbf057bb19d857ac2f9d12d3322402d2,1,48654.16905919781,0.0,0.0,0.0,48654.16905919781,0.0,-48654.16905919781,48654.16905919781,0.0,False,False,286319.2521932986,51165960,0.2563271633796273,single,False,48654.16905919781,0.0,48654.16905919781
0x865d14f1902fa23f409497c44a90130187fb0d47,1,123051.28281983014,0.0,0.0,0.0,123051.28281983014,0.0,-123051.28281983014,123051.28281983014,0.0,False,False,284763.0253761752,51165960,0.2563271633796273,single,False,123051.28281983014,0.0,123051.28281983014
0xa7ff5dec7a3244c841f1051a7a8d5c552d34f593,2,20575.10253913387,0.0,0.0,0.0,20575.10253913387,15.459555403060243,-20559.64298373081,20575.10253913387,3.9627039835766227,True,False,288461.52898131154,51165960,0.2563271633796273,single,False,20575.102539133866,-3.637978807091713e-12,20575.10253913387
0x0d26f4a3a90adbfcdf6033bed8e3dcafa2eb883c,2,122497.60197071722,0.0,0.0,0.0,122497.60197071722,0.0,-122497.60197071722,122497.60197071722,0.0,False,False,349216.5330780318,51165960,0.2563271633796273,single,False,122497.60197071721,-1.4551915228366852e-11,122497.60197071722
0x93d411e3dccff07cea11a83583a016dc0962773a,1,199989.87471991387,0.0,0.0,0.0,199989.87471991387,22.514604496373636,-199967.3601154175,199989.87471991387,5.771104705169656,True,False,350422.29634143645,51165960,0.2563271633796273,single,False,199989.87471991387,0.0,199989.87471991387
0x2bc42fe025ee17c0ce250a0eb8012a3b645dadea,1,1143924.9414546809,0.0,0.0,0.0,1143924.9414546809,0.0,-1143924.9414546809,1143924.9414546809,0.0,False,False,354044.57266257703,51165960,0.2563271633796273,single,False,1143924.9414546809,0.0,1143924.9414546809
0x01356de943e8f303b497723846fa46f280a8bba2,1,9155777.524574356,0.0,0.0,0.0,9155777.524574356,0.0,-9155777.524574356,9155777.524574356,0.0,False,False,384647.04363456875,51165960,0.2563271633796273,single,False,9155777.524574356,0.0,9155777.524574356
0xcc60e87f714bd39060c0f545cfa337d5117d0cfc,2,1313642.2652889162,0.0,0.0,0.0,1313642.2652889162,0.038191656865191166,-1313642.2270972594,1313642.2652889162,0.00978955906902252,True,False,388461.9866447601,51165960,0.2563271633796273,single,False,1313642.2652889162,0.0,1313642.2652889162
0xe00a67b21bf51782e01c5aa06b9c9b4781f5aaf2,1,638810.2149541219,0.0,0.0,0.0,638810.2149541219,0.0,-638810.2149541219,638810.2149541219,0.0,False,False,388982.1844975181,51165960,0.2563271633796273,single,False,0.0,-638810.2149541219,0.0
0xfe062a0ff4e36e4ceab7ee63ee7433c92ea16435,1,66544.02830146372,0.0,0.0,0.0,66544.02830146372,4.497041454531178,-66539.5312600092,66544.02830146372,1.15271387964057,True,False,394931.6317324237,51165960,0.2563271633796273,single,False,66544.02830146372,0.0,66544.02830146372
0xecc0c56dc499d4b8df20907a4052b9af6631a390,1,31702.613236268895,0.0,0.0,0.0,31702.613236268895,0.0,-31702.613236268895,31702.613236268895,0.0,False,False,341889.6471187771,51165960,0.2563271633796273,single,False,31702.613236268895,0.0,31702.613236268895
0x931f9c7b013ed3a87b58acead4fc650088f5cb5d,1,597028.6576331069,0.0,0.0,0.0,597028.6576331069,0.0,-597028.6576331069,597028.6576331069,0.0,False,False,331214.2213288022,51165960,0.2563271633796273,single,False,597028.6576331069,0.0,597028.6576331069
0xb6bb4d9fc0baf9647cdf266a5111de8e0e7f6360,1,166606.01111806868,0.0,0.0,0.0,166606.01111806868,0.0,-166606.01111806868,166606.01111806868,0.0,False,False,352447.16760737274,51165960,0.2563271633796273,single,False,166606.01111806868,0.0,166606.01111806868
0x1ceaba80d974bea97ecd6a534f2ff0f250d18e1f,1,501.11258260716556,0.0,0.0,0.0,501.11258260716556,0.0,-501.11258260716556,501.11258260716556,0.0,False,False,353158.1604249944,51165960,0.2563271633796273,single,False,501.11258260716556,0.0,501.11258260716556
0x82a328e6d945de8d2f63570f5e6e63ef26653ac6,1,112394.07519891752,0.0,0.0,0.0,112394.07519891752,0.0,-112394.07519891752,112394.07519891752,0.0,False,False,353640.11993811646,51165960,0.2563271633796273,single,False,112337.87816131806,-56.19703759945696,112337.87816131806
0x5992aeb307be6f730ea4d698ffdaf88e02941120,1,779394.5070848968,0.0,0.0,0.0,779394.5070848968,10.55712847645027,-779383.9499564203,779394.5070848968,2.7060787958027843,True,False,357488.6993316328,51165960,0.2563271633796273,single,False,779394.5070848968,0.0,779394.5070848968
0xae435f91da6d6e501c53bcb2306c9a28d21f4905,1,42017.59423006431,0.0,0.0,0.0,42017.59423006431,0.0,-42017.59423006431,42017.59423006431,0.0,False,False,351706.49951327615,51165960,0.2563271633796273,single,False,42017.59423006431,0.0,42017.59423006431
0xfb8e41ec3ad11497bf169900a7a0534dd3e8733f,1,464461.44939361874,0.0,0.0,0.0,464461.44939361874,0.0,-464461.44939361874,464461.44939361874,0.0,False,False,377215.9736609092,51165960,0.2563271633796273,single,False,464461.44939361874,0.0,464461.44939361874
0x0d66bcf0300d02f4dac6797d011ebab62a3531d1,1,281858.5351983442,0.0,0.0,0.0,281858.5351983442,0.0,-281858.5351983442,281858.5351983442,0.0,False,False,377035.94736901036,51165960,0.2563271633796273,single,False,281858.5351983442,0.0,281858.5351983442
0x2e22bc6b162f0a8c94ecbdc5a2977d00df9ba45e,1,1420802.3838509726,0.0,0.0,0.0,1420802.3838509726,0.0,-1420802.3838509726,1420802.3838509726,0.0,False,False,384181.5182053957,51165960,0.2563271633796273,single,False,1420802.3838509726,0.0,1420802.3838509726
0x426d2a31016b484a25f6fd1c5c6f6094030fbb32,1,304444.2932626947,0.0,0.0,0.0,304444.2932626947,0.0,-304444.2932626947,304444.2932626947,0.0,False,False,392634.57351699023,51165960,0.2563271633796273,single,False,304444.2932626947,0.0,304444.2932626947
0xedd7d8a9d174d3363941975e5e0257c8138df19e,1,472050.68601342064,0.0,0.0,0.0,472050.68601342064,0.0,-472050.68601342064,472050.68601342064,0.0,False,False,371151.4103296736,51165960,0.2563271633796273,single,False,472050.68601342064,0.0,472050.68601342064
0xb0722c144d2483d70e77cd90b545fd4e278f054d,1,1383723.1570372963,0.0,0.0,0.0,1383723.1570372963,0.0,-1383723.1570372963,1383723.1570372963,0.0,False,False,379849.7054196123,51165960,0.2563271633796273,single,False,1383723.1570372963,0.0,1383723.1570372963
0x04da7747bbcbc1452a5f766ec7eb17c4176f8c87,2,1333.146063539313,1333.146063539313,-1.8960526237710006e-06,-0.0033554822083732318,0.0,0.0,0.0,0,0.0,False,False,131420.16666638455,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x26a014016eaaa2c77d9f29dc00ba56ff3a3e8d28,4,692.216342603004,508.49027655145125,-2.8239900984140016e-06,-0.004997671695949098,183.72606605155278,0.0,-183.72606605155278,183.72606605155272,0.0,False,False,77385.1516746454,51165960,0.2563271633796273,single,False,183.72606605155275,-2.842170943040401e-14,183.72606605155272
0x9d11f984f0266c23b65d8fab5645e1f30c746040,2,4502.077101791496,4502.077101791496,-1.8762150629563975e-05,-0.0332037528067703,0.0,0.0,0.0,0,0.0,False,False,196544.83234965344,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xca5b01787721f944bd0ba2e2cfb87c138ea7cec1,2,5018.609787658509,5018.609787658509,-1.989940667617807e-05,-0.03521637755301224,0.0,0.0,0.0,0,0.0,False,False,352631.5161512746,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xc6d79f6cbb201c0475046701e9f915a9a280557f,2,1548.2030290474997,1548.2030290474997,-2.9380339049338996e-05,-0.051994972987594215,0.0,0.0,0.0,0,0.0,False,False,113164.92383351078,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x17293a2aa620b17f80126e836cd37c34fcfd5b91,2,10971.924983833624,10971.924983833624,-3.418630505053103e-05,-0.06050018703538439,0.0,0.0,0.0,0,0.0,False,False,227353.47161039987,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x7c653fe5ba38a17436e229f9a1206c35999b3438,2,407029.38075289753,407029.38075289753,-3.5812802181210464e-05,-0.06337863150234771,0.0,0.0,0.0,0,0.0,False,False,86088.27084516248,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x564952c5f2673f56641837d83e4269bbf0f0486e,2,25562.269651916384,25562.269651916384,-0.00011530546296246217,-0.20405838142259794,0.0,0.0,0.0,0,0.0,False,False,199623.19201002712,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xf8aaaefb36685f4f5c817e40f2d743a0c4a1010b,2,20822.11627368461,20822.11627368461,-0.00013406674796409025,-0.23726060231031626,0.0,0.0,0.0,0,0.0,False,False,235161.54823229057,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xeb71f9bc3145a07c8718f2f2bf6c9a02dfff47bd,4,203528.17004048533,203528.17004048533,-0.00018032311790010702,-0.3191214243140524,0.0,252.93534956336066,252.93534956336066,0,64.8342006720107,True,False,192336.10485344066,51165960,0.2563271633796273,single,False,0.0,0.0,0.0
0xd7839366b045e4e083e75e806c46940eb0e3d9ff,2,62866.07667797333,62866.07667797333,-0.00020517713012183493,-0.3631060662860841,0.0,0.0,0.0,0,0.0,False,False,278691.28649212717,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x3d7d38324a57d5005311d1931b2bfc104f795458,7,719904.4273374917,719904.4273374917,-0.0002445126704825291,-0.43271895792331416,0.0,0.0,0.0,0,0.0,False,False,205753.51282286542,51165960,0.2563271633796273,single,True,0.0,0.0,5.820766091346741e-11
0x0195289560e49b2a2e85b3a730754527b1fdb8d6,2,111618.1439978511,111618.1439978511,-0.0003332556142072246,-0.5897691183743708,0.0,0.0,0.0,0,0.0,False,False,160253.21655492773,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xef8238e1125a68b29ba7fbbe062de6c4fe2edd92,2,92364.48675267576,92364.48675267576,-0.00036115019856513766,-0.6391347216015566,0.0,0.0,0.0,0,0.0,False,False,189685.75912743376,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x10172d4def73c4b616aa40a61611ffdc8ffa32ec,2,954575.4319357002,954575.4319357002,-0.00037355455423392856,-0.6610869576477163,0.0,0.0,0.0,0,0.0,False,False,55061.843831144986,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x79dfaead61a2508906d435c965dfd97442ccffaa,2,118426.28986925576,118426.28986925576,-0.00039390539942093736,-0.6971022549523619,0.0,0.0,0.0,0,0.0,False,False,295884.0947468619,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x5bce0e7a520976bdd25f6db6742ee4ecfacd3884,2,17059.85412588328,17059.85412588328,-0.000405083194061122,-0.7168838214414781,0.0,0.0,0.0,0,0.0,False,False,102698.57911337787,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xcc680d1706eea4095602eaa29324be8c31f7df40,3,3324898.101274969,336365.2413181177,-0.00042649289934582036,-0.7547730046153288,2988532.859956851,0.0,-2988532.859956851,2988532.8599568517,0.0,False,False,294852.0945311855,51165960,0.2563271633796273,single,False,2988532.8599568517,4.656612873077393e-10,2988532.859956851
0xd1f21be955171af41acb7583fa23434e1bb74720,2,30756.22809497401,30648.4673238946,-0.00043048804389337226,-0.7618432917377018,107.76077107940728,171.49910619568834,63.738335116281064,107.76077107940728,43.95987941328226,True,False,90560.17750379896,51165960,0.2563271633796273,single,False,107.7607710794074,1.2789769243681803e-13,107.76077107940728
0x8750fe4780aa6a2be740cc33b23e916c41ce25e7,3,43973.432149350265,43973.432149350265,-0.0004760505780007738,-0.8424762186138124,0.0,0.0,0.0,3.637978807091713e-12,0.0,False,False,102547.09701166063,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xfe2a3fa4f0be53269daf430864be8d0f787179aa,2,86990.8377057514,86990.8377057514,-0.0004888170628649741,-0.8650693219318476,0.0,0.0,0.0,0,0.0,False,False,191568.79986426933,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xb2f6bedcb940a38153c4acdaa35ac2a78f1d71ce,2,22608.23752004971,22608.23752004971,-0.0005064541906830302,-0.8962820993929439,0.0,0.0,0.0,0,0.0,False,False,230754.46472783672,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x14d514a2c4630306ac8c097c9181037db46a36ba,6,21620.715411068522,21566.663622540847,-0.0005232508813520857,-0.9260075384408695,54.051788527674944,0.0,-54.051788527674944,54.05178852767176,0.0,False,False,206362.16439253624,51165960,0.2563271633796273,single,False,0.0,-54.051788527674944,0.0
0xb8c7ce1977dc50b3a859d6f81089add7e360948e,2,67754.51911919101,67754.51911919101,-0.0005355648552645481,-0.9477998240871724,0.0,0.0,0.0,0,0.0,False,False,101472.59987002592,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x338a0474df934d15ad0ec7ed6de45a28092c37b2,2,213232.90470241074,213232.90470241074,-0.0005536994683806334,-0.9798930112191481,0.0,0.0,0.0,0,0.0,False,False,93155.73793051785,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x2618affbc6b8fd7589591e228d250b57cac10369,2,59956.38417740495,59956.38417740495,-0.0005856842228641194,-1.0364970702325889,0.0,0.0,0.0,0,0.0,False,False,160029.8364252947,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x0aec1826a4dd922bea4816b69a944f6ffe5907d4,6,478767.725766784,478767.725766784,-0.0005966917613419887,-1.055977330989811,0.0,0.0,0.0,0,0.0,False,False,90802.82681765372,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x6011e63fdf2a88adf158632e2a7f3e6e15883360,2,535103.5856523636,535103.5856523636,-0.0005974034799581146,-1.0572368736437638,0.0,0.0,0.0,0,0.0,False,False,92926.57937353749,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x1fac04878b7e5db592d43d9728f9fa0ec13b5a06,6,1258661.063567105,1258661.063567105,-0.0006384635874848396,-1.1299017662488002,0.0,0.0,0.0,0,0.0,False,False,31733.921319782537,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xf3d7839e85d78d75ae9d31f19e1da626bdded789,2,38625.62343987178,38625.62343987178,-0.0006695518536122279,-1.1849192919080578,0.0,0.0,0.0,0,0.0,False,False,90718.1618097153,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x332d0ef00e35292949592bc4e65586e3ecc45bd6,2,69658.97738876003,68982.9323025943,-0.0006711393403133458,-1.1877286988384606,676.04508616573,676.0450861657368,6.821210263296962e-12,676.04508616573,173.28871925359906,True,False,92992.52644946914,51165960,0.2563271633796273,single,True,676.0450861657368,6.821210263296962e-12,676.04508616573
0xcf3a931a0923191c5ebafcd6484c7896e832ae55,2,161383.72911912846,161383.72911912846,-0.0007016731595633303,-1.2417650087818186,0.0,0.4936948855501057,0.4936948855501057,0,0.12654740958808836,True,False,260430.66542582025,51165960,0.2563271633796273,single,False,0.0,0.0,0.0
0x52e8b828f5d04ed1da173211c62d3800423fa07d,2,30121.50814604972,30121.50814604972,-0.000803561582105795,-1.422078985722232,0.0,0.0,0.0,0,0.0,False,False,116330.34907247689,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x7ada1a2d1e9c3cfd58c26c95bc29bc6d29bcbc82,2,78162.71259696214,59722.890505061,-0.0008060816984732292,-1.426538886005557,18439.822091901144,0.0,-18439.822091901144,18439.822091901144,0.0,False,False,190690.79177408395,51165960,0.2563271633796273,single,False,18439.822091901133,-1.0913936421275139e-11,18439.822091901144
0xd54f88ca660c80c66a0472f5d8bb7e161c69e5a8,2,212836.87190681623,212836.87190681623,-0.0008657507475358594,-1.5321363942234443,0.0,0.0,0.0,0,0.0,False,False,225273.51522100036,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x44192aa873e91841ad2023322e73acdc8eaa9ab8,2,577004.6072417,577004.6072417,-0.0009122207406871511,-1.6143752694991012,0.0,0.8682454311454473,0.8682454311454473,0,0.222554888482834,True,False,39473.33493714292,51165960,0.2563271633796273,single,False,0.0,0.0,0.0
0x11096314daa8738da6381264502b5228a98ced55,10,2655327.96587175,2655327.96587175,-0.0009289117143787343,-1.6439136190999386,0.0,0.0,0.0,0,0.0,False,False,141204.67861390844,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x69269903b0e5bb4239fa057cbc2f3a5e5cd41ae0,3,1545364.2639531298,562592.7557544339,-0.000982866978032421,-1.739399327127365,982771.5081986958,0.0,-982771.5081986958,982771.5081986958,0.0,False,False,155709.68170930824,51165960,0.2563271633796273,single,False,982771.5081986958,0.0,982771.5081986958
0x702cc2e8e903c0398648c9db5ae6ead1491aabb4,2,75966.11178590753,75966.11178590753,-0.0011026709307026881,-1.9514187756584633,0.0,0.0,0.0,0,0.0,False,False,207568.93615835355,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x2337fb6c925c3b194c4f73de81e91e8223607469,2,519060.7903972284,519060.7903972284,-0.001124993614459492,-1.9909236750742425,0.0,2.9166375741124724,2.9166375741124724,0,0.7476134359786876,True,False,84384.27690082874,51165960,0.2563271633796273,single,False,0.0,0.0,0.0
0xaf29d66eb9da14b62a00024c25c37dfd761d16d7,2,179279.8769882945,179279.8769882945,-0.0012098281280936924,-2.141057008709995,0.0,0.0,0.0,0,0.0,False,False,220695.11678974977,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x5a13cc630c22b5ffd2172a70acf5c2fef87070e1,3,36271.51066232158,36271.510662321576,-0.0013220229441394968,-2.339610416138455,7.275957614183426e-12,0.0,-7.275957614183426e-12,3.637978807091713e-12,0.0,False,False,177136.42812251762,51165960,0.2563271633796273,single,True,0.0,-7.275957614183426e-12,7.275957614183426e-12
0x6dd44a26b74f254d0067348ac4d5ee76deb5fade,2,151351.97008372506,151351.97008372506,-0.0013290721000353701,-2.3520854481581934,0.0,0.0,0.0,0,0.0,False,False,115758.1746468529,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xe55ff5ff366b455868747515b927e447edae14b9,2,332710.2971259973,332710.2971259973,-0.0013827544305928365,-2.4470881410324736,0.0,0.0,0.0,0,0.0,False,False,105318.21790572471,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x3fe72fc7bc22dc3359eb6519170df60a9040ac0f,2,108075.35147144506,108075.35147144506,-0.0014274161355882222,-2.526126852631931,0.0,0.0,0.0,0,0.0,False,False,91554.34454691346,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x8928cf14cf7e885a3f788b9b781f4d5a4a61fdd8,2,58969.48281354742,58969.48281354742,-0.0014313507911159777,-2.5330900911274967,0.0,0.0,0.0,0,0.0,False,False,209854.0853210283,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xdcd803ca3fb554de44cb68323db40916a34e0c33,2,128648.97881871635,128648.97881871635,-0.001527709658034244,-2.703618303008127,0.0,0.0,0.0,0,0.0,False,False,91771.12851624248,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xdf2818a45bf84fbe5aa4ec071b7ad83cb0699910,2,1208154.0445584487,1197285.792812112,-0.0015508051960525582,-2.744490938050888,10868.251746336697,0.0,-10868.251746336697,10868.251746336697,0.0,False,False,78317.88129011956,51165960,0.2563271633796273,single,False,0.0,-10868.251746336697,0.0
0x3c2833fb8ae53013b45dd057eb1328d58b3dd56b,2,449299.5481386804,449299.5481386804,-0.0016577697418427328,-2.9337882317155617,0.0,0.0,0.0,0,0.0,False,False,85787.98106762509,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x12a00ba248afbfab93d8d46ef23eb3b8f7a6b43f,2,1909445.9642803264,1909445.9642803264,-0.0019816945601217988,-3.5070444541215564,0.0,0.0,0.0,0,0.0,False,False,91755.55691988647,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x2f0e1800e777fc748c1d936972ebf776172f9e70,2,200070.33694072132,200070.33694072132,-0.0020367511506061507,-3.6044792022439514,0.0,0.0,0.0,0,0.0,False,False,87570.3417807916,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x6e0e1ce4713b9b3985d1b9461a13f143c3274476,2,41034.74040889728,41034.74040889728,-0.002057788889984072,-3.641710109921298,0.0,0.0,0.0,0,0.0,False,False,145166.69017312524,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xd5fdaf356f3a8ff6123c742828e206f5ba842bb6,3,72610.32706303555,72610.32706303555,-0.0021542971903789282,-3.81250277721089,0.0,0.0,0.0,0,0.0,False,False,73118.52390599856,51165960,0.2563271633796273,single,True,0.0,0.0,-5.4569682106375694e-12
0x7a65164fc3ad29f4e04de9e5804a6101e8258ef5,2,491209.33576868376,491209.33576868376,-0.002225517616270681,-3.9385429877812292,0.0,0.0,0.0,0,0.0,False,False,156068.75694333372,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x7f3edff517840fb8ba77021e89e0340f4f13fb80,2,17830664.510751702,17830664.510751702,-0.002310357841429763,-4.088686429216672,0.0,0.0,0.0,0,0.0,False,False,3684.711478826109,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x2013190ad757416c9d25fafafc0542bc028daef8,2,215082.47269612798,211727.7343136713,-0.0023655889780164496,-4.1864300750635195,3354.7383824566787,0.7420023282212814,-3353.9963801284575,3354.7383824566787,0.19019535201404025,True,False,92250.48276041547,51165960,0.2563271633796273,single,False,3354.7383824566705,-8.185452315956354e-12,3354.7383824566787
0x8aacaee2c35a1019462084f85e8c259b807d97d3,2,324662.9855537831,324662.9855537831,-0.002397817572664111,-4.243465662887036,0.0,0.0,0.0,0,0.0,False,False,74304.89055277694,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x99a79c825cdaaa55b7e88390287c1c17ed8ac11d,2,87100.79453819891,87100.79453819891,-0.0024331021435329346,-4.3059094728826395,0.0,0.0,0.0,0,0.0,False,False,221418.68476898296,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x2cd3e90e68e35c6be258ed7b2b4418c335f379ae,2,908017.1257550493,908017.1257550493,-0.002672889357954113,-4.730265696807161,0.0,0.0,0.0,0,0.0,False,False,85099.81414165221,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xe6a4231ebcb2792054b11294c6429f700b139cb7,2,321390.14402915403,321390.14402915403,-0.002691023854965837,-4.762358678466929,0.0,0.0,0.0,0,0.0,False,False,109027.78514892978,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xcae5bd19c2dcf24a50c8f941148160f78724a7f1,2,2714996.655095858,2714996.655095858,-0.002941724981463753,-5.206029470636083,0.0,0.0,0.0,0,0.0,False,False,90343.82732847206,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x3950c0d8449d633fa77a7b5fdb4ad7b1f76a7d38,4,111166.05954930818,111166.05954930816,-0.003006809134823513,-5.321210197113686,1.4551915228366852e-11,0.0,-1.4551915228366852e-11,0,0.0,False,False,167799.38124532133,51165960,0.2563271633796273,single,True,0.0,-1.4551915228366852e-11,1.4551915228366852e-11
0xa5cbac57ab31e0f7812f99b65104f1d1fdd25a7e,5,111168.14831814206,111168.14831814206,-0.0030736484831316454,-5.4394971271573995,0.0,0.7161078578588156,0.7161078578588156,0,0.18355789587881155,True,False,152468.98710460233,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x64579c3524d348dfbdae2486e409d15a62354037,2,410269.7011552514,410269.7011552514,-0.0030916962943343816,-5.471436699209159,0.0,0.0,0.0,0,0.0,False,False,300787.57567906246,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x9074d97dd510f4f4ac115e70f3c88da66439c0ae,4,530514.7015550414,530514.7015550414,-0.0032533927136227064,-5.7575940828584224,0.0,0.0,0.0,0,0.0,False,False,89356.76398199482,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x1bfa0c5665bccd4df5ff0074cfa0568cbf896ff4,2,229765.50759834348,229765.50759834348,-0.0033867454962759,-5.9935911664941655,0.0,0.0,0.0,0,0.0,False,False,99550.6544464515,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x0580d8cef2447af63efa30e43bc736b57bf97020,13,10040905.265782163,10040905.265782163,-0.0035027609328044944,-6.198906002320879,0.0,0.0,0.0,0,0.0,False,False,103730.0632245809,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x9f9df8d89da8afab83336b05db2421a8a5683a94,4,1373509.4431541725,1373509.4431541725,-0.0035200324200558956,-6.229471698366255,0.0,0.0,0.0,0,0.0,False,False,119508.00213478827,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x9c9ca896ae4ecfb179b326fbbac5ae4b42542fb8,4,1357392.0123556382,1357392.0123556382,-0.0035409921769419105,-6.266564598869709,0.0,0.0,0.0,0,0.0,False,False,120741.52245182643,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x6d494a25fe645a698d3847e13d39159bc6873867,4,867618.210671498,867618.210671498,-0.003575037158463708,-6.326814682832876,0.0,0.0,0.0,0,0.0,False,False,123830.20063684093,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xde890e288a75c3d084e877dc655b499b1d9d0f26,2,81489.72889531955,81489.72889531955,-0.003730502959368283,-6.601945616650672,0.0,0.6671937077833646,0.6671937077833646,0,0.1710198705408458,True,False,107499.60776408593,51165960,0.2563271633796273,single,False,0.0,0.0,0.0
0x94778a2c77f88979b1dcf182ba23bfdb9ac92d8c,2,295228.289576595,295228.289576595,-0.003794858675866319,-6.715837213861084,0.0,981.901690518397,981.901690518397,0,251.6880750482414,True,False,118689.35603172673,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
